^FINANCIAL,10/8/2018,1577.56,1593.4,1571.9,1573.45,422310,-82703
AUB,10/8/2018,56.15,58.95,56.15,58.95,8560,318399
BDO,10/8/2018,115.4,117,114,114,1438080,-25935127
BPI,10/8/2018,81.2,82.55,81.1,81.9,490600,7266481
CHIB,10/8/2018,28.85,29,28.5,28.65,46800,-395090
EW,10/8/2018,12.36,12.42,12.34,12.34,85300,-420542
MBT,10/8/2018,66.3,67.2,66.2,66.2,1487070,-25686055
PBB,10/8/2018,11.6,11.68,11.6,11.6,15100,0
PBC,10/8/2018,24.7,24.7,24.7,24.7,100,0
PNB,10/8/2018,42.9,43.8,42.6,42.95,9500,-47065
PSB,10/8/2018,73,75,73,74.9,200,750
PTC,10/8/2018,101.4,101.4,101.4,101.4,40,0
RCB,10/8/2018,25.4,25.5,25.4,25.5,10900,0
SECB,10/8/2018,145.1,146.4,144.7,144.8,773450,-37707801
UBP,10/8/2018,66,66,65.5,65.95,6610,-152931
BKR,10/8/2018,1.37,1.37,1.36,1.36,6000,-6800
BLFI,10/8/2018,2.56,2.58,2.56,2.58,12000,5120
COL,10/8/2018,15.12,16,15.12,15.9,7900,0
FERRO,10/8/2018,4.15,4.25,4.12,4.25,38000,0
I,10/8/2018,1.73,1.73,1.6,1.72,10000,0
MED,10/8/2018,0.51,0.52,0.51,0.51,125000,0
NRCP,10/8/2018,0.9,0.91,0.9,0.91,459000,0
PSE,10/8/2018,189.9,190,184,184,1280,56970
SLF,10/8/2018,1866,1866,1866,1866,75,0
V,10/8/2018,1.17,1.17,1.17,1.17,10000,0
^INDUSTRIAL,10/8/2018,10419.83,10444.79,10331.9,10331.9,788320,-193307
ACR,10/8/2018,1.26,1.27,1.26,1.27,147000,0
AP,10/8/2018,33.7,33.85,33,33,1090300,-15255130
BSC,10/8/2018,0.22,0.22,0.216,0.216,730000,0
EDC,10/8/2018,7.07,7.09,7.07,7.08,4569200,-21598824
FGEN,10/8/2018,16.3,16.48,16.28,16.3,359900,3034286
FPH,10/8/2018,64.5,64.85,63.4,64.55,6530,327280
H2O,10/8/2018,4.76,4.76,4.52,4.7,71000,0
MER,10/8/2018,355,355,341.6,341.6,94220,-6168930
MWC,10/8/2018,25.5,25.95,25.5,25.9,694600,4197900
PCOR,10/8/2018,8.64,8.64,8.5,8.56,155900,-188493
PERC,10/8/2018,4.07,4.14,4.07,4.14,22000,0
PHEN,10/8/2018,0.95,0.97,0.95,0.95,225000,4800
PNX,10/8/2018,10.78,10.78,10.44,10.78,36400,126259
SHLPH,10/8/2018,53.65,53.75,52.9,52.95,60110,-325088
SPC,10/8/2018,5.5,5.5,5.18,5.2,349100,5180
ANI,10/8/2018,18.28,18.32,18.14,18.26,690200,7826872
BMM,10/8/2018,90.15,90.15,90.15,90.15,10,0
CAT,10/8/2018,17.06,17.76,17.04,17.76,10200,0
CNPF,10/8/2018,13.5,13.56,13.5,13.5,30200,390150
DELM,10/8/2018,7.2,7.3,6.57,7.3,3700,0
DNL,10/8/2018,10,10.14,9.96,10.08,3498600,4859066
EMP,10/8/2018,7,7.02,6.96,7.01,330000,-1038900
FB,10/8/2018,94,95,91,93,482950,-9993153
FOOD,10/8/2018,0.94,0.95,0.9,0.92,17880000,-34800
GSMI,10/8/2018,25.25,25.3,25,25,56600,0
JFC,10/8/2018,247,248,243,243,927610,-137317730
LFM,10/8/2018,41,41,41,41,200,0
MAXS,10/8/2018,11.1,11.4,11,11,186400,-122896
MG,10/8/2018,0.177,0.184,0.177,0.184,30000,-3540
PIP,10/8/2018,1.8,1.8,1.77,1.77,90000,-133180
PIZZA,10/8/2018,11.68,11.72,11.6,11.72,29100,11600
RCI,10/8/2018,2.4,2.45,2.38,2.4,195000,0
RFM,10/8/2018,4.84,4.84,4.82,4.84,8450000,-2303950
ROX,10/8/2018,3,3,2.8,2.8,20000,0
SFI,10/8/2018,0.122,0.122,0.122,0.122,30000,-3660
URC,10/8/2018,134,135.9,133.9,134.5,531360,36569948
VITA,10/8/2018,1.88,1.89,1.84,1.85,1294000,0
CA,10/8/2018,65,65,65,65,50,0
CHP,10/8/2018,2.27,2.34,2.16,2.21,5689000,-6867680
EAGLE,10/8/2018,15.2,15.38,15.12,15.14,199600,-1367680
EEI,10/8/2018,8.34,8.34,8.28,8.28,67600,-424268
HLCM,10/8/2018,6.65,6.66,6.62,6.65,109300,0
MWIDE,10/8/2018,14.1,14.8,14.08,14.6,8416000,-46602686
PHN,10/8/2018,9.04,9.04,9.04,9.04,500,0
T,10/8/2018,0.96,0.96,0.9,0.91,81000,0
VUL,10/8/2018,2.08,2.13,2.07,2.08,2533000,-57240
CROWN,10/8/2018,1.71,1.71,1.7,1.7,26000,0
LMG,10/8/2018,4.8,4.8,4.8,4.8,50000,0
MVC,10/8/2018,3.3,3.4,3.28,3.4,28000,-29700
CIC,10/8/2018,38,38,37.2,37.2,1200,0
IMI,10/8/2018,12.44,12.96,12.3,12.3,282800,-745654
ION,10/8/2018,1.89,1.9,1.84,1.85,94000,-77800
SSP,10/8/2018,1.68,1.68,1.62,1.63,25000,0
TECH,10/8/2018,35.25,35.4,33.7,34.5,354600,0
^HOLDING,10/8/2018,6950.82,6987.45,6916.22,6916.22,853426,-235409
ABA,10/8/2018,0.42,0.44,0.42,0.435,9340000,-4300
ABG,10/8/2018,26.8,27.35,26.4,26.85,12800,-13055
AC,10/8/2018,930,935,921,930,113110,8347645
AEV,10/8/2018,47.25,47.65,46.95,46.95,1001600,-12560975
AGI,10/8/2018,12,12,11.76,11.76,1773400,-15594616
ANS,10/8/2018,6.14,6.14,6.14,6.14,200,0
APO,10/8/2018,0.88,0.88,0.88,0.88,2000,0
ATN,10/8/2018,1.24,1.24,1.17,1.19,9479000,0
ATNB,10/8/2018,1.24,1.25,1.18,1.2,1949000,0
COSCO,10/8/2018,5.92,5.96,5.9,5.94,3572800,-514447
DMC,10/8/2018,11.8,12.16,11.8,12.04,976700,-822618
FDC,10/8/2018,7.2,7.2,7.05,7.18,4546800,827724
FJP,10/8/2018,5.74,5.74,5.74,5.74,100,0
FPI,10/8/2018,0.201,0.203,0.201,0.203,30000,-4020
GTCAP,10/8/2018,797,797,740,740,62280,-23073965
JGS,10/8/2018,49.05,50,47.6,48.5,1631400,7636915
LIHC,10/8/2018,0.57,0.57,0.54,0.57,1173000,0
LPZ,10/8/2018,4.66,4.66,4.42,4.43,36000,310
LTG,10/8/2018,14.3,14.38,13.9,13.9,1772600,-5216268
MHC,10/8/2018,0.55,0.58,0.55,0.55,1183000,263450
MPI,10/8/2018,4.84,5.02,4.78,4.95,12677000,26460220
PA,10/8/2018,0.037,0.039,0.037,0.037,15800000,-3700
POPI,10/8/2018,2.36,2.38,2.36,2.38,39000,40120
SGI,10/8/2018,1.37,1.37,1.35,1.36,107000,-2720
SGP,10/8/2018,320,320,320,320,40,0
SM,10/8/2018,870,879.5,866,866,346550,-207478105
SMC,10/8/2018,172.8,173,169,170,345990,-13644222
SOC,10/8/2018,0.83,0.84,0.83,0.84,65000,0
TFHI,10/8/2018,280,281,275,281,280,-55210
WIN,10/8/2018,0.25,0.25,0.235,0.242,4460000,2370
ZHI,10/8/2018,0.15,0.213,0.15,0.213,40000,0
^PROPERTY,10/8/2018,3482.31,3514.57,3478.45,3478.45,824741,-180261
ALCO,10/8/2018,0.62,0.63,0.62,0.62,44000,0
ALI,10/8/2018,39,39.5,39,39,9817000,-28831625
ARA,10/8/2018,2,2,2,2,20000,0
BEL,10/8/2018,2.39,2.41,2.37,2.37,1335000,-2741100
BRN,10/8/2018,0.82,0.83,0.81,0.82,1750000,579739
CDC,10/8/2018,0.9,0.92,0.9,0.92,275000,0
CEI,10/8/2018,0.232,0.232,0.219,0.23,670000,-6750
CHI,10/8/2018,5.16,5.16,5.16,5.16,40000,0
CLI,10/8/2018,4.42,4.42,4.35,4.39,23000,-4420
CPG,10/8/2018,0.44,0.445,0.435,0.445,1630000,26700
CYBR,10/8/2018,0.4,0.4,0.4,0.4,120000,48000
DD,10/8/2018,19.54,19.54,19.36,19.38,297900,-2290948
DMW,10/8/2018,8.34,8.34,8.28,8.34,116900,-9936
ELI,10/8/2018,0.55,0.55,0.55,0.55,4000,-1100
EVER,10/8/2018,0.105,0.11,0.104,0.104,100000,-2100
FLI,10/8/2018,1.45,1.46,1.44,1.46,4511000,456100
GERI,10/8/2018,1.12,1.13,1.1,1.11,418000,0
HOUSE,10/8/2018,7.04,7.22,7.04,7.22,33600,35830
IRC,10/8/2018,2.5,2.59,2.44,2.49,18989000,-3734650
MEG,10/8/2018,4.23,4.23,4.15,4.15,4884000,-7742120
MRC,10/8/2018,0.6,0.61,0.58,0.59,39599000,80300
PHES,10/8/2018,0.45,0.45,0.43,0.44,930000,30100
PRMX,10/8/2018,3.96,3.98,3.89,3.89,218000,-250030
RLC,10/8/2018,20,20.3,19.74,19.9,1290500,3728675
RLT,10/8/2018,0.43,0.43,0.415,0.42,420000,0
ROCK,10/8/2018,1.96,1.98,1.96,1.97,544000,0
SHNG,10/8/2018,3.17,3.17,3.15,3.15,33000,-88180
SLI,10/8/2018,1.12,1.13,1.09,1.13,1010000,0
SMPH,10/8/2018,34,34.6,33.85,34,8184800,-129166375
STR,10/8/2018,6.24,6.35,6.24,6.28,45900,0
SUN,10/8/2018,0.73,0.79,0.73,0.79,290000,0
TFC,10/8/2018,31.4,31.4,31.4,31.4,600,0
VLL,10/8/2018,5.9,6.05,5.87,5.99,2055900,-10377917
^SERVICE,10/8/2018,1507.63,1529.91,1499.15,1507.34,1019603,139612
ABS,10/8/2018,21.5,21.5,20.9,20.9,26000,0
GMA7,10/8/2018,5.3,5.34,5.24,5.25,134100,0
MBC,10/8/2018,15,15,15,15,200,0
GLO,10/8/2018,2264,2380,2244,2330,115550,136003890
TEL,10/8/2018,1399,1448,1381,1415,162010,28670355
APL,10/8/2018,0.037,0.041,0.037,0.04,8500000,0
DFNN,10/8/2018,8.97,8.97,8.97,8.97,200,0
IS,10/8/2018,0.115,0.115,0.114,0.114,390000,-4560
ISM,10/8/2018,2.46,2.55,2.41,2.42,2662000,-50800
JAS,10/8/2018,3.18,3.19,3.18,3.19,3000,0
NOW,10/8/2018,7.3,7.49,7.2,7.27,735400,-3895
TBGI,10/8/2018,0.52,0.52,0.5,0.51,23692000,-746490
WEB,10/8/2018,4.22,4.22,3.98,4.07,462000,-374450
2GO,10/8/2018,10.34,10.62,10.3,10.32,12700,0
ATI,10/8/2018,13.86,13.86,13.86,13.86,900,0
CEB,10/8/2018,67.35,68.5,67.25,67.45,29230,-901694
CLC,10/8/2018,4.99,5.07,4.88,4.88,3538000,-8630570
ICT,10/8/2018,95.45,95.45,94,94,1022640,-465621
LBC,10/8/2018,15,15,15,15,1400,0
LSC,10/8/2018,0.95,0.95,0.91,0.94,43000,0
MAC,10/8/2018,17.1,17.16,16.72,17.06,285600,-270816
MAH,10/8/2018,1.52,1.52,1.5,1.5,2000,0
PAL,10/8/2018,8.6,8.6,8.5,8.5,2100,2580
TUGS,10/8/2018,2.6,2.69,2.57,2.65,1197000,-519720
BHI,10/8/2018,0.062,0.062,0.058,0.059,11910000,-3600
WPI,10/8/2018,0.67,0.67,0.65,0.66,352000,-6560
CEU,10/8/2018,8,8,7.03,8,111800,0
IPO,10/8/2018,11.62,11.62,11.6,11.6,7400,0
STI,10/8/2018,0.81,0.83,0.79,0.8,4895000,-708010
BCOR,10/8/2018,1.86,1.86,1.82,1.85,2256000,-136300
BLOOM,10/8/2018,8.25,8.51,8.19,8.35,6331600,8006174
LR,10/8/2018,3.41,3.49,3.31,3.35,549000,-44060
MJC,10/8/2018,5.82,5.82,5.65,5.8,8600,0
MRP,10/8/2018,7.05,7.05,7.01,7.02,8256500,-5642210
PLC,10/8/2018,0.85,0.86,0.85,0.85,1057000,-128390
RWM,10/8/2018,5.19,5.2,5.18,5.2,471000,0
MRSGI,10/8/2018,2.3,2.32,2.3,2.3,376000,-6910
PGOLD,10/8/2018,44.8,44.8,42.2,42.2,1387100,-2678525
RRHI,10/8/2018,78,78.35,77,77,1214250,-14088190
SEVN,10/8/2018,100,100,98,100,54100,-15680
SSI,10/8/2018,2.47,2.55,2.32,2.36,26012000,-3195430
WLCON,10/8/2018,10.6,10.94,10.6,10.9,536000,5549758
APC,10/8/2018,0.465,0.465,0.455,0.455,3450000,22750
